OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
7319,QU,Free,LinkNYC - Citybridge,qu-12-141553,168-06 JAMAICA AVENUE,40.706357,-73.792205,1041861.971,196689.8477,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001820,2016-09-28T00:00:00,4,Queens,QN61,Jamaica,27,11433,412,444,4044400,4217372,4102090000,3597,"{'latitude': '40.706357', 'needs_recoding': False, 'longitude': '-73.792205', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7320,QU,Free,LinkNYC - Citybridge,qu-12-141536,168-03 JAMAICA AVENUE,40.706507,-73.792368,1041816.7,196744.2588,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001821,2016-09-28T00:00:00,4,Queens,QN61,Jamaica,27,11432,412,460,4046000,4209645,4097990020,3598,"{'latitude': '40.706507', 'needs_recoding': False, 'longitude': '-73.792368', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7321,QU,Free,LinkNYC - Citybridge,qu-09-124172,80-02 KEW GARDENS ROAD,40.713983,-73.830838,1031145.512,199445.0471,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001824,2016-11-30T00:00:00,4,Queens,QN60,Kew Gardens,29,11415,409,773,4077300,4312089,4033480040,3599,"{'latitude': '40.713983', 'needs_recoding': False, 'longitude': '-73.830838', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7322,QU,Free,LinkNYC - Citybridge,qu-06-124184,116-12 QUEENS BOULEVARD,40.715758,-73.833513,1030402.714,200090.3117,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001827,2016-07-29T00:00:00,4,Queens,QN17,Forest Hills,29,11375,406,769,4076902,4079980,4033460000,3600,"{'latitude': '40.715758', 'needs_recoding': False, 'longitude': '-73.833513', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7323,MN,Free,LinkNYC - Citybridge,mn-09-134826,3552 Broadway,40.826928,-73.949868,998124.1762,240553.3684,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002056,2018-03-13T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,229,1022900,1061956,1020770060,3601,"{'latitude': '40.826928', 'needs_recoding': False, 'longitude': '-73.949868', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7324,MN,Free,LinkNYC - Citybridge,mn-09-134828,3559 BROADWAY,40.827044,-73.950226,998025.0332,240595.411,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002057,2017-09-18T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,229,1022900,1062381,1020920040,3602,"{'latitude': '40.827044', 'needs_recoding': False, 'longitude': '-73.950226', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7325,MN,Free,LinkNYC - Citybridge,mn-09-111986,3569 BROADWAY,40.82732,-73.950026,998080.4065,240696.2035,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002058,2016-07-20T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062398,1020930030,3603,"{'latitude': '40.82732', 'needs_recoding': False, 'longitude': '-73.950026', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2519,MN,Free,Chelsea,,85 10TH Ave,40.74311962,-74.00830507,981948.6519,210015.2523,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,99,1009900,0,0,247,"{'latitude': '40.7431196183', 'needs_recoding': False, 'longitude': '-74.0083050731', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2520,BK,Limited Free,ALTICEUSA,MARINE PARK,LIBRARY OF NATURE CENTER,40.604137,-73.93043,1003568.163,159387.467,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK99,park-cemetery-etc-Brooklyn,46,11234,318,666,3066600,0,3085900600,844,"{'latitude': '40.604137', 'needs_recoding': False, 'longitude': '-73.93043', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
2521,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,DANCE ROOM,40.673752,-73.934892,1002310.306,184749.1394,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,919,"{'latitude': '40.673752', 'needs_recoding': False, 'longitude': '-73.934892', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
2522,BK,Free,Downtown Brooklyn,,254 Flatbush Ave. Extension (pole),40.692723,-73.983025,988957.3557,191654.5688,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,15,3001500,0,3020600008,999,"{'latitude': '40.692723', 'needs_recoding': False, 'longitude': '-73.983025', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
2523,BK,Free,Downtown Brooklyn,,125 Court St.,40.689967,-73.992083,986445.5625,190650.1201,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33,11201,302,9,3000900,3388736,3002777501,304,"{'latitude': '40.689967', 'needs_recoding': False, 'longitude': '-73.992083', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
2524,MN,Free,NYPL,Harlem,9 WEST 124 STREET,40.80616044,-73.9433156,999942.4683,232988.1079,Library,,New York,NYPL,,,1,Manhattan,MN11,Central Harlem South,9,10027,110,200,1020000,1053460,1017220030,456,"{'latitude': '40.8061604421', 'needs_recoding': False, 'longitude': '-73.9433155984', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2525,BX,Free,NYPL,Belmont Library-Enrico Fermi Cultural Center,610 EAST 186 STREET,40.85434691,-73.88788943,1015264.133,250558.9779,Library,,Bronx,NYPL,,,2,Bronx,BX06,Belmont,15,10458,206,391,2039100,2012129,2030730020,479,"{'latitude': '40.8543469054', 'needs_recoding': False, 'longitude': '-73.8878894289', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}'}"
7326,MN,Free,LinkNYC - Citybridge,mn-09-111985,3581 BROADWAY,40.827932,-73.949581,998203.3937,240919.2079,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002059,2016-07-20T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1083037,1020940030,3604,"{'latitude': '40.827932', 'needs_recoding': False, 'longitude': '-73.949581', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7327,MN,Free,LinkNYC - Citybridge,mn-09-120434,546 WEST 147 STREET,40.82758,-73.949288,998284.5553,240791.0082,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002061,2016-08-22T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1061968,1020780060,3605,"{'latitude': '40.82758', 'needs_recoding': False, 'longitude': '-73.949288', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7328,MN,Free,LinkNYC - Citybridge,mn-09-111874,3596 BROADWAY,40.828097,-73.949017,998359.445,240979.4138,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002062,2016-08-03T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062006,1020790060,3606,"{'latitude': '40.828097', 'needs_recoding': False, 'longitude': '-73.949017', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2529,MN,Limited Free,SPECTRUM,Recreation Center 54,3rd floor cardio/basketball court,40.757418,-73.965084,993923.1988,215226.4325,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN19,Turtle Bay-East Midtown,5,10022,106,108,1010800,1078235,1013470038,1083,"{'latitude': '40.757418', 'needs_recoding': False, 'longitude': '-73.965084', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2530,BK,Limited Free,ALTICEUSA,Brownsville Recreation Center,C/O CHRISTOPHER ST & HEGEMAN AV,40.6571,-73.9027,1011246.78,178690.6282,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK81,Brownsville,42,11212,316,920,3092000,0,0,1221,"{'latitude': '40.6571', 'needs_recoding': False, 'longitude': '-73.9027', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
2531,MN,Partner Site,Partner,Union Square Park,Entire park,40.736,-73.9904,986910.4586,207421.3864,Outdoor,,New York,unionsquarewifi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10003,105,52,1005200,0,1008450002,1343,"{'latitude': '40.7359999997', 'needs_recoding': False, 'longitude': '-73.9903999999', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7329,MN,Free,LinkNYC - Citybridge,mn-09-120352,3601 BROADWAY,40.828542,-73.949132,998327.4529,241141.4704,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002064,2016-08-03T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062436,1020950030,3607,"{'latitude': '40.828542', 'needs_recoding': False, 'longitude': '-73.949132', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2533,MN,Free,Transit Wireless,190 St (A) (A-C),190 St (A),40.859022,-73.93418,1002457.089,252249.2883,Subway Station,SN 145,New York,TransitWirelessWiFi,,,1,Manhattan,MN35,Washington Heights North,10,10040,112,281,1028100,0,0,1608,"{'latitude': '40.859022', 'needs_recoding': False, 'longitude': '-73.93418', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
2534,BX,Free,Transit Wireless,"3 Av-149 St (2,5)",149th St - 3rd Ave,40.816109,-73.917757,1007014.687,236618.3312,Subway Station,SN 434,Bronx,TransitWirelessWiFi,,,2,Bronx,BX34,Melrose South-Mott Haven North,17,10455,201,65,2006500,0,0,1649,"{'latitude': '40.816109', 'needs_recoding': False, 'longitude': '-73.917757', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}'}"
2535,BK,Free,Transit Wireless,"Broadway Junction (A,C,J,L,Z)","Broadway Junction (A,C,J,L,Z)",40.678334,-73.905316,1010512.585,186425.9752,Subway Station,SN 184,Brooklyn,TransitWirelessWiFi,,,3,Brooklyn,BK79,Ocean Hill,37,11233,316,367,3036700,0,3015460001,1718,"{'latitude': '40.678334', 'needs_recoding': False, 'longitude': '-73.905316', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7330,MN,Free,LinkNYC - Citybridge,mn-09-120354,600 WEST 149 STREET,40.829037,-73.948869,998400.2287,241321.9614,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002065,2016-07-21T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062439,1020950030,3608,"{'latitude': '40.829037', 'needs_recoding': False, 'longitude': '-73.948869', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7331,MN,Free,LinkNYC - Citybridge,mn-09-136852,3632 BROADWAY,40.829424,-73.948046,998627.8805,241463.0463,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002066,2018-03-13T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062124,1020810060,3609,"{'latitude': '40.829424', 'needs_recoding': False, 'longitude': '-73.948046', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7332,MN,Free,LinkNYC - Citybridge,mn-09-120442,576 WEST 150 STREET,40.829341,-73.947647,998738.2984,241433.0093,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002067,2018-03-12T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1062124,1020810060,3610,"{'latitude': '40.829341', 'needs_recoding': False, 'longitude': '-73.947647', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7333,MN,Free,LinkNYC - Citybridge,mn-09-102722,3642 BROADWAY,40.829675,-73.947866,998677.6398,241554.5244,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002068,2016-08-04T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,237,1023700,1062137,1020820000,3611,"{'latitude': '40.829675', 'needs_recoding': False, 'longitude': '-73.947866', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7334,MN,Free,LinkNYC - Citybridge,mn-09-134699,3647 BROADWAY,40.829809,-73.948201,998584.9025,241603.2906,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002069,9999-09-09T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,237,1023700,1062449,1020970030,3612,"{'latitude': '40.829809', 'needs_recoding': False, 'longitude': '-73.948201', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7335,MN,Free,LinkNYC - Citybridge,mn-09-120356,3659 BROADWAY,40.830209,-73.947911,998664.9379,241749.0837,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002070,2016-07-20T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,237,1023700,1062450,1020970030,3613,"{'latitude': '40.830209', 'needs_recoding': False, 'longitude': '-73.947911', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7336,MN,Free,LinkNYC - Citybridge,mn-09-111931,3670 BROADWAY,40.830586,-73.947195,998863.1332,241886.5464,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002072,2016-07-20T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,237,1023700,1062208,1020830060,3614,"{'latitude': '40.830586', 'needs_recoding': False, 'longitude': '-73.947195', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7337,MN,Free,LinkNYC - Citybridge,mn-09-111936,3680 BROADWAY,40.830876,-73.946986,998920.9074,241992.239,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002073,2016-08-04T00:00:00,1,Manhattan,MN04,Hamilton Heights,7,10031,109,237,1023700,1062212,1020840000,3615,"{'latitude': '40.830876', 'needs_recoding': False, 'longitude': '-73.946986', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7338,MN,Free,LinkNYC - Citybridge,mn-12-120450,3778 BROADWAY,40.833911,-73.944772,999533.0377,243098.2123,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002074,2017-07-06T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,241,1024100,1062700,1021150010,3616,"{'latitude': '40.833911', 'needs_recoding': False, 'longitude': '-73.944772', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7339,MN,Free,LinkNYC - Citybridge,mn-12-135063,3798 BROADWAY,40.834513,-73.944329,999655.354,243317.7882,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002075,9999-09-09T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,241,1024100,1084193,1021160000,3617,"{'latitude': '40.834513', 'needs_recoding': False, 'longitude': '-73.944329', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7340,MN,Free,LinkNYC - Citybridge,mn-12-111735,3800 BROADWAY,40.834722,-73.944176,999697.6438,243393.9616,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002076,2017-07-20T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1062746,1021170000,3618,"{'latitude': '40.834722', 'needs_recoding': False, 'longitude': '-73.944176', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7341,MN,Free,LinkNYC - Citybridge,mn-12-111616,3823 BROADWAY,40.835546,-73.944011,999743.1108,243694.2044,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002078,9999-09-09T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1063349,1021370000,3619,"{'latitude': '40.835546', 'needs_recoding': False, 'longitude': '-73.944011', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7342,MN,Free,LinkNYC - Citybridge,mn-12-111556,3816 BROADWAY,40.835135,-73.943873,999781.3937,243544.4863,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002079,2017-07-20T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1062747,1021170010,3620,"{'latitude': '40.835135', 'needs_recoding': False, 'longitude': '-73.943873', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7343,MN,Free,LinkNYC - Citybridge,mn-12-111066,3846 BROADWAY,40.836081,-73.943186,999971.2759,243889.2717,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002082,9999-09-09T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1062822,1021190000,3621,"{'latitude': '40.836081', 'needs_recoding': False, 'longitude': '-73.943186', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7344,MN,Free,LinkNYC - Citybridge,mn-12-120445,581 WEST 161 STREET,40.836501,-73.942787,1000081.585,244042.3651,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002084,2016-07-21T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1062853,1021200000,3622,"{'latitude': '40.836501', 'needs_recoding': False, 'longitude': '-73.942787', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7345,MN,Free,LinkNYC - Citybridge,mn-12-100190,565 WEST 162 STREET,40.837104,-73.942288,1000219.52,244262.151,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002118,2018-03-06T00:00:00,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,1024500,1062922,1021220050,3623,"{'latitude': '40.837104', 'needs_recoding': False, 'longitude': '-73.942288', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7346,BK,Free,LinkNYC - Citybridge,bk-02-132668,979 FULTON STREET,40.682932,-73.963959,994246.0365,188089.0221,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002214,2017-01-25T00:00:00,3,Brooklyn,BK69,Clinton Hill,35,11238,302,201,3020100,3056672,3019790050,3624,"{'latitude': '40.682932', 'needs_recoding': False, 'longitude': '-73.963959', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7347,BK,Free,LinkNYC - Citybridge,bk-02-126628,691 FULTON STREET,40.68789,-73.978202,990295.3513,189893.9193,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002234,2017-03-24T00:00:00,3,Brooklyn,BK68,Fort Greene,35,11217,302,33,3003300,3331261,3020960070,3625,"{'latitude': '40.68789', 'needs_recoding': False, 'longitude': '-73.978202', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7348,BK,Free,LinkNYC - Citybridge,bk-03-145739,1245 FULTON STREET,40.680556,-73.951381,997735.0477,187225.0625,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002241,2017-04-10T00:00:00,3,Brooklyn,BK75,Bedford,36,11216,303,245,3024500,3399847,3018420050,3626,"{'latitude': '40.680556', 'needs_recoding': False, 'longitude': '-73.951381', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7349,BK,Free,LinkNYC - Citybridge,bk-03-145808,1422 FULTON STREET,40.680015,-73.943843,999825.9262,187029.211,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002337,2017-06-12T00:00:00,3,Brooklyn,BK61,Crown Heights North,36,11216,303,271,3027100,3251519,3018630010,3627,"{'latitude': '40.680015', 'needs_recoding': False, 'longitude': '-73.943843', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7350,BK,Free,LinkNYC - Citybridge,bk-03-126646,1874 FULTON STREET,40.67896,-73.924424,1005212.387,186648.8942,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002341,2016-11-08T00:00:00,3,Brooklyn,BK61,Crown Heights North,41,11233,303,299,3029900,3048037,3017040000,3628,"{'latitude': '40.67896', 'needs_recoding': False, 'longitude': '-73.924424', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7351,BK,Free,LinkNYC - Citybridge,bk-03-126644,1803 FULTON STREET,40.679232,-73.927098,1004470.622,186747.363,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002342,2016-11-09T00:00:00,3,Brooklyn,BK61,Crown Heights North,36,11233,303,381,3038100,3047930,3016950050,3629,"{'latitude': '40.679232', 'needs_recoding': False, 'longitude': '-73.927098', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7352,BK,Free,LinkNYC - Citybridge,bk-03-126647,1961 FULTON STREET,40.678654,-73.916507,1007408.417,186539.4035,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002345,2017-02-24T00:00:00,3,Brooklyn,BK35,Stuyvesant Heights,41,11233,303,379,3037900,3041785,3015360000,3630,"{'latitude': '40.678654', 'needs_recoding': False, 'longitude': '-73.916507', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7353,BK,Free,LinkNYC - Citybridge,bk-16-126635,2057 FULTON STREET,40.678354,-73.911008,1008933.783,186431.6066,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002347,2016-12-09T00:00:00,3,Brooklyn,BK79,Ocean Hill,41,11233,316,371,3037100,3041999,3015410000,3631,"{'latitude': '40.678354', 'needs_recoding': False, 'longitude': '-73.911008', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7354,BK,Free,LinkNYC - Citybridge,bk-03-126638,2208 FULTON STREET,40.678079,-73.908374,1009664.482,186332.1694,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002348,2017-01-17T00:00:00,3,Brooklyn,BK79,Ocean Hill,37,11233,316,369,3036900,3042262,3015520040,3632,"{'latitude': '40.678079', 'needs_recoding': False, 'longitude': '-73.908374', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7355,BK,Free,LinkNYC - Citybridge,bk-05-114742,3418 FULTON STREET,40.684317,-73.869636,1020405.928,188618.4653,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002351,2018-03-12T00:00:00,3,Brooklyn,BK83,Cypress Hills-City Line,37,11208,305,184,3118400,3092916,3041490030,3633,"{'latitude': '40.684317', 'needs_recoding': False, 'longitude': '-73.869636', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7356,BK,Free,LinkNYC - Citybridge,bk-09-126619,856 FRANKLIN AVE,40.6688,-73.958717,995702.3411,182940.9719,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002455,2016-12-05T00:00:00,3,Brooklyn,BK61,Crown Heights South,35,11225,309,213,3021300,3029704,3011880040,3634,"{'latitude': '40.6688', 'needs_recoding': False, 'longitude': '-73.958717', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7357,BK,Free,LinkNYC - Citybridge,bk-09-126617,837 FRANKLIN AVE,40.669652,-73.958261,995828.5759,183251.4723,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002456,2016-12-09T00:00:00,3,Brooklyn,BK61,Crown Heights South,35,11225,309,325,3032500,3337861,3012730010,3635,"{'latitude': '40.669652', 'needs_recoding': False, 'longitude': '-73.958261', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
7358,BK,Free,LinkNYC - Citybridge,bk-09-126616,806 FRANKLIN AVE,40.670318,-73.958172,995853.3046,183494.0066,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002457,2017-02-08T00:00:00,3,Brooklyn,BK61,Crown Heights South,35,11225,309,213,3021300,3029674,3011850040,3636,"{'latitude': '40.670318', 'needs_recoding': False, 'longitude': '-73.958172', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
